index geno pheno1 pheno2 fit
7603 1 1.52008 0.678092 1.0536
7604 1 0.152892 2.56116 0.934683
7605 1 0.0768797 1.41199 0.974484
7606 1 -1.18716 0.359617 0.946559
7607 0 1.45616 1.44204 1.01198
7608 2 0.898517 3.28271 0.947116
7609 1 0.936955 -1.18446 1.10181
7610 2 2.07751 1.34853 1.06783
7611 2 2.97694 0.991903 1.13185
7612 1 0.992184 1.10831 1.01421
7613 1 1.13826 1.22914 1.01916
7614 2 0.422732 2.36541 0.947291
7615 1 2.47773 0.128398 1.12202
7616 0 -0.970086 -0.196118 0.953879
7617 1 0.990286 1.26153 1.00368
7618 2 1.7581 4.49344 0.965892
7619 0 0.380186 0.518809 1.01357
7620 1 -0.256469 0.819998 0.96065
7621 2 2.79109 1.44822 1.09375
7622 1 1.67569 1.07866 1.06992
7623 1 0.387045 1.05222 0.980592
7624 0 -0.160677 0.24393 0.989137
7625 0 -1.09347 0.452866 0.933063
7626 1 0.875061 1.44988 1.00603
7627 1 1.33119 0.828715 1.05419
7628 1 1.56617 0.332168 1.05862
7629 1 0.274696 1.08466 0.966469
7630 0 0.846038 -0.422966 1.0516
7631 1 1.43155 -0.924042 1.09459
7632 1 1.01835 0.706292 1.04041
7633 1 0.328383 0.214515 1.00846
7634 1 1.86358 1.07548 1.05087
7635 2 1.61159 1.66983 1.02956
7636 0 1.75377 0.389337 1.06654
7637 0 -2.36746 1.33703 0.841235
7638 2 1.53043 1.9309 1.02156
7639 0 0.674789 -1.2173 1.08142
7640 1 -0.819959 0.693338 0.931126
7641 1 0.35769 1.30575 0.983482
7642 1 -0.696498 2.33687 0.901664
7643 1 1.52538 1.28819 1.04529
7644 1 -0.369992 1.18925 0.935633
7645 0 0.993574 0.246943 1.03219
7646 1 1.21547 0.831067 1.03613
7647 0 -1.33573 -0.534331 0.94817
7648 0 1.2684 1.11684 1.03002
7649 2 1.01282 2.04003 0.989767
7650 0 -1.10658 1.84573 0.86029
7651 2 2.91112 1.24855 1.09931
7652 0 0.00102561 0.675233 0.978302
7653 0 -1.43984 -1.31619 0.967014
7654 1 0.435368 0.0471453 1.0207
7655 1 0.627678 0.904795 1.01067
7656 1 1.94755 0.390777 1.07896
7657 1 1.16981 1.32069 1.0326
7658 1 0.403028 0.743827 1.00896
7659 2 2.64072 2.36971 1.06672
7660 0 -0.732333 0.0212885 0.963809
7661 1 2.4768 1.91068 1.05825
7662 2 3.52964 3.30342 1.06448
7663 0 0.0956514 0.546731 0.990584
7664 1 1.69382 -0.886052 1.12111
7665 0 -0.969257 -0.425427 0.969169
7666 2 1.33207 1.63282 1.01182
7667 1 0.966457 1.50405 0.98028
7668 2 1.66358 2.60026 1.0222
7669 2 3.79118 3.99972 1.0525
7670 1 1.83679 1.70289 1.04009
7671 2 1.71699 2.8207 0.999143
7672 0 -1.33496 -0.40636 0.94657
7673 1 0.306173 1.60858 0.955594
7674 1 0.826974 0.167405 1.04995
7675 1 -0.360507 0.650501 0.977494
7676 1 0.965435 0.220778 1.05152
7677 0 0.776422 -1.12218 1.07003
7678 1 0.641707 2.55361 0.958051
7679 1 1.64827 1.24218 1.04985
7680 2 2.99621 0.751558 1.1135
7681 0 -1.39055 0.175655 0.911621
7682 1 1.09532 1.50757 1.00133
7683 1 0.765068 0.748929 1.02219
7684 0 0.199806 -0.5246 1.02824
7685 1 2.52521 1.3095 1.08734
7686 1 0.763654 1.45352 0.979199
7687 2 0.954588 -0.44674 1.04738
7688 0 0.60443 0.7824 0.993824
7689 0 -0.428411 -1.78234 1.02234
7690 0 3.5683 1.06461 1.15726
7691 1 1.11915 2.1669 0.980715
7692 2 1.10713 2.38965 1.00071
7693 2 2.33749 2.3555 1.04321
7694 0 0.638394 0.833895 1.0065
7695 1 -0.343652 1.00618 0.951857
7696 1 -0.320068 -0.443355 0.985267
7697 0 0.371835 -0.520745 1.01396
7698 0 -0.46733 0.40352 0.961096
7699 0 2.04083 1.08177 1.07493
7700 2 4.17555 1.7891 1.15904
7701 2 1.83071 2.65972 1.00925
7702 0 0.60376 -2.28395 1.09724
7703 0 1.56364 0.554769 1.07199
7704 0 0.964543 -0.468451 1.08425
7705 1 0.942808 1.41345 1.00968
7706 1 2.49712 0.365625 1.12184
7707 1 0.550868 -0.802783 1.03919
7708 1 1.5204 1.55427 1.03453
7709 0 0.166349 -1.5311 1.05842
7710 1 1.32538 3.21548 0.972221
7711 2 2.11836 2.78115 1.02063
7712 1 0.884173 0.27274 1.03269
7713 0 0.573296 0.671357 1.0058
7714 0 -1.11944 0.710628 0.939057
7715 0 0.117931 -0.807409 1.02184
7716 1 0.62681 2.40085 0.963257
7717 1 1.46974 0.151017 1.05533
7718 2 2.3328 2.25055 1.05424
7719 1 0.621205 1.41043 1.01062
7720 2 1.10403 1.83957 1.02471
7721 0 -0.452755 0.465273 0.96236
7722 1 1.25268 -0.292357 1.06248
7723 0 0.198402 -0.580547 1.03035
7724 0 -2.26448 2.0081 0.825292
7725 0 0.304326 -0.173397 1.01567
7726 2 1.53984 1.62896 1.03634
7727 2 0.617748 1.94824 0.978707
7728 0 1.58668 -0.941751 1.09593
7729 2 1.89735 0.593507 1.07858
7730 1 -1.15575 0.341245 0.924577
7731 1 -0.25078 0.920394 0.955251
7732 1 1.14673 -0.118057 1.04322
7733 2 3.4845 1.18166 1.1362
7734 1 1.20164 1.26795 1.01299
7735 1 2.46715 0.578049 1.11225
7736 1 1.69497 1.82981 1.02698
7737 0 -0.318579 -0.611407 1.02504
7738 0 0.443681 -1.19248 1.05505
7739 2 1.38484 2.74848 0.979101
7740 0 1.92798 -0.565347 1.1206
7741 1 0.100592 0.405051 0.989202
7742 1 0.466986 2.34854 0.965327
7743 1 0.970268 0.828929 1.0237
7744 2 3.76296 3.078 1.08449
7745 2 3.38553 0.877242 1.1469
7746 0 0.204705 1.32504 0.982071
7747 1 1.09366 1.87593 0.997209
7748 1 1.27133 2.15171 1.00779
7749 0 0.221242 -0.360895 1.03178
7750 1 0.862438 2.61074 0.95621
7751 0 0.917016 -0.43354 1.06226
7752 0 -0.254938 -2.25542 1.04222
7753 0 1.99616 -0.0390207 1.11277
7754 0 0.114103 1.57139 0.953498
7755 1 1.61473 1.47457 1.03189
7756 1 2.06983 1.27095 1.05612
7757 0 -0.637091 0.480261 0.95718
7758 0 0.688824 0.0941396 1.03908
7759 0 -1.30159 1.02673 0.907974
7760 1 1.75898 1.00121 1.07192
7761 1 -0.250647 -0.994565 1.01371
7762 1 -0.072533 2.08459 0.924263
7763 1 1.54397 1.70487 1.02496
7764 2 1.02059 1.73549 1.0001
7765 1 0.263522 1.55945 0.953768
7766 0 -0.0758527 0.295725 1.00067
7767 1 1.58861 0.827059 1.05499
7768 1 2.04747 0.855768 1.0845
7769 1 0.82902 1.53099 1.01051
7770 0 0.648481 -0.612436 1.05618
7771 1 1.83806 -0.285596 1.10772
7772 0 -0.837399 -0.509663 0.971759
7773 2 2.42867 2.43847 1.05583
7774 2 1.17009 0.797915 1.02193
7775 0 -0.853619 -0.0894746 0.95744
7776 1 1.21692 2.16986 0.99148
7777 1 0.705473 1.88827 0.981214
7778 2 2.14913 2.0547 1.03985
7779 1 1.14369 1.27904 1.01542
7780 1 -0.607615 0.0297219 0.966657
7781 2 1.31761 0.950682 1.03913
7782 2 -0.0872052 1.79514 0.941541
7783 1 2.48115 -0.313999 1.13639
7784 2 4.29738 3.81377 1.09704
7785 1 2.94388 0.869825 1.14616
7786 1 0.276049 1.32928 0.95692
7787 1 3.58114 2.68048 1.06693
7788 2 1.58169 2.08169 1.00569
7789 0 -0.557867 0.996039 0.945432
7790 1 -0.0011437 0.657623 0.993832
7791 1 2.77443 1.39945 1.09338
7792 0 -1.23909 2.03704 0.876244
7793 1 0.0570661 -0.149068 1.0106
7794 1 -0.591296 1.62177 0.924788
7795 1 1.51841 0.425586 1.07774
7796 1 0.145522 0.0206176 1.00025
7797 2 2.65558 3.42412 1.03089
7798 1 1.42606 0.318801 1.05814
7799 1 0.80985 -0.0245068 1.04224
7800 1 -0.406469 1.58669 0.932992
7801 0 0.781132 -1.56411 1.08937
7802 1 2.9078 0.590753 1.11187
7803 2 1.86603 2.53157 1.01221
7804 0 -1.80542 -0.26746 0.931037
7805 1 0.74702 0.540309 1.02544
7806 1 0.103989 1.36244 0.952638
7807 0 -2.28441 0.204945 0.880799
7808 1 1.13173 0.351994 1.04263
7809 0 0.448753 -0.485601 1.04338
7810 2 1.83254 1.77825 1.06235
7811 1 0.299339 1.96135 0.944723
7812 0 -0.397816 -0.61714 0.99519
7813 1 0.485299 2.21479 0.964072
7814 2 3.7145 2.34708 1.13522
7815 2 2.89582 0.939413 1.13434
7816 1 0.725459 2.25539 0.974126
7817 0 0.878872 -1.69859 1.09302
7818 1 0.731275 0.601301 1.0237
7819 0 1.80479 1.94964 1.0306
7820 2 2.06165 2.14138 1.03076
7821 0 -0.628647 -0.289836 0.989837
7822 0 -0.160368 0.353338 0.992491
7823 1 0.660921 0.648478 1.01215
7824 0 -0.640737 0.688087 0.929602
7825 1 -0.435245 2.18586 0.905848
7826 2 1.26509 0.516764 1.03601
7827 1 1.31875 0.0404138 1.07012
7828 1 0.00829104 -1.23926 1.05147
7829 0 0.828725 -0.155592 1.04573
7830 1 -0.444915 2.65455 0.900954
7831 2 2.00704 3.09589 1.00038
7832 2 1.23796 3.15557 0.965646
7833 2 1.16153 3.68448 0.934207
7834 1 2.58752 3.02193 1.03841
7835 2 2.40884 -0.944769 1.13961
7836 1 1.10978 -0.330509 1.07946
7837 0 0.375654 0.464676 1.00437
7838 0 -1.17518 0.549889 0.939806
7839 0 1.02187 0.625245 1.02694
7840 1 0.378523 0.732733 0.994139
7841 1 0.393192 2.43542 0.951437
7842 0 0.673876 -1.04469 1.05355
7843 1 0.430944 0.815204 0.995615
7844 0 0.737118 0.00897875 1.04596
7845 0 0.833776 -1.28996 1.09068
7846 0 1.66034 0.865077 1.06171
7847 1 -0.0635365 2.76963 0.928885
7848 1 1.06696 2.15839 0.986201
7849 1 1.06668 2.12629 0.984161
7850 0 0.742965 -0.820859 1.05796
7851 1 1.23332 0.689359 1.03709
7852 0 0.779276 -0.447187 1.07082
7853 2 2.86974 2.11758 1.07803
7854 1 0.691792 0.294013 1.02139
7855 1 1.72893 1.74734 1.0509
7856 0 -0.835501 -1.38964 1.01038
7857 1 2.63001 1.70534 1.05991
7858 1 2.37064 0.156389 1.12021
7859 0 -1.06107 0.872034 0.917527
7860 0 -1.59302 -0.0084494 0.918461
7861 2 1.26877 0.179299 1.06059
7862 1 2.04728 2.42612 1.02976
7863 1 2.74448 -0.163612 1.14375
7864 1 1.06639 -0.00839586 1.06588
7865 2 3.16831 1.55578 1.11518
7866 2 2.36948 3.1591 1.00946
7867 2 2.26309 4.09493 0.991192
7868 2 2.64777 2.22607 1.0773
7869 2 1.50859 1.38034 1.04485
7870 1 2.37881 1.91733 1.07178
7871 1 1.30595 1.94594 1.00014
7872 0 -0.139718 0.241771 1.00103
7873 1 -0.183336 1.83359 0.928101
7874 2 2.80828 1.42021 1.09228
7875 1 -0.290629 1.4963 0.924947
7876 1 -0.42484 1.54323 0.939462
7877 1 0.934709 1.06034 1.01874
7878 1 0.912929 -0.0156681 1.05051
7879 0 -1.12972 0.785929 0.894911
7880 0 -0.459711 0.863087 0.951007
7881 0 -0.883059 -1.33273 0.998072
7882 0 0.480631 0.512488 1.00759
7883 1 1.26642 0.980443 1.01636
7884 0 -0.543171 0.809485 0.949816
7885 0 1.43961 2.09458 1.01411
7886 0 -0.258643 0.450047 0.979998
7887 1 -0.118631 2.01969 0.936795
7888 1 2.02267 1.01641 1.06783
7889 1 0.742641 1.73381 0.981083
7890 0 0.375163 -0.56808 1.04705
7891 0 -0.747267 1.12117 0.911715
7892 1 -0.0051446 0.965545 0.960032
7893 2 2.45036 1.60557 1.05829
7894 0 -0.701546 -0.424343 0.969757
7895 1 -0.405027 -0.613472 0.99482
7896 1 1.27444 2.13415 0.998713
7897 1 0.980661 1.01757 1.00925
7898 1 -0.0351695 -0.616725 1.00175
7899 1 0.948601 1.23672 1.01071
7900 2 2.1153 2.38719 1.0238
7901 1 0.409992 -0.0505433 1.02998
7902 0 -0.71962 0.881183 0.941963
7903 0 1.39538 1.41294 1.02503
7904 1 -0.82102 2.76824 0.88235
7905 0 1.86688 -0.474062 1.09272
7906 1 1.80996 0.431197 1.07944
7907 0 -0.554492 -1.33875 0.993688
7908 0 -1.42339 0.458304 0.91237
7909 1 -0.187514 0.175774 0.978778
7910 0 0.333437 -2.00486 1.07663
7911 1 1.08478 1.42236 0.999458
7912 0 0.307961 0.658523 0.984922
7913 1 1.50728 1.63119 1.0075
7914 1 1.66943 2.12095 1.02866
7915 1 -1.04213 -1.07777 0.966602
7916 1 -0.7276 1.49208 0.919996
7917 0 1.31579 1.49386 1.01618
7918 2 0.0687699 1.94707 0.947199
7919 1 2.02562 2.66826 1.01235
7920 1 1.83248 0.360552 1.07786
7921 0 0.167561 -1.24403 1.02999
7922 0 -1.85651 -0.415541 0.918166
7923 1 1.62249 0.754558 1.05261
7924 2 2.42821 1.32073 1.0872
7925 2 3.02946 3.94965 1.03577
7926 2 1.64694 0.276209 1.07535
7927 0 0.062635 0.627396 0.972583
7928 0 1.37217 -0.0676616 1.07235
7929 1 1.18174 0.215806 1.05751
7930 1 0.553592 1.97096 0.960667
7931 1 -0.386656 0.904817 0.94665
7932 1 0.805017 2.53934 0.962052
7933 1 0.714934 1.92541 0.964857
7934 0 -1.43585 1.04196 0.890281
7935 1 2.31592 1.54497 1.07141
7936 1 3.47023 0.953756 1.11982
7937 1 0.896374 1.21336 1.00971
7938 1 0.819862 2.14747 0.975352
7939 0 0.611096 -0.909184 1.05255
7940 1 0.71727 -0.27395 1.05827
7941 0 0.387701 0.308284 1.0178
7942 2 0.672486 2.54916 0.957559
7943 1 0.176158 1.53619 0.968054
7944 0 0.540158 0.0126578 1.01468
7945 1 2.15586 1.09535 1.06597
7946 1 0.331185 2.78895 0.919419
7947 2 3.47055 2.73244 1.09167
7948 1 -0.893455 2.66869 0.882145
7949 1 0.931829 1.93561 0.982406
7950 2 1.74547 1.59954 1.02827
7951 0 0.725134 0.630295 1.02323
7952 0 -0.194642 -0.860868 0.996949
7953 1 0.898709 0.887954 1.03217
7954 1 -0.500252 2.83401 0.909089
7955 0 -1.73186 0.285853 0.891657
7956 1 1.73108 1.39224 1.06099
7957 0 -1.31112 -0.785445 0.95096
7958 0 1.10697 -0.17872 1.06144
7959 0 -0.310956 0.312312 0.996016
7960 1 1.54309 2.80513 0.976057
7961 0 -0.924871 0.565918 0.914102
7962 0 1.44346 1.23028 1.03643
7963 1 1.15041 0.770667 1.05011
7964 2 1.07391 2.74966 0.976006
7965 0 1.41542 0.253056 1.07332
7966 0 -1.52878 0.189401 0.933021
7967 0 0.163701 0.185133 1.00518
7968 0 0.317375 -0.876437 1.05205
7969 1 2.35771 1.78549 1.06785
7970 1 -0.28815 0.168563 0.986726
7971 1 0.657435 1.67138 0.994204
7972 1 1.99987 0.814526 1.07039
7973 1 2.07905 -0.89847 1.13439
7974 0 -1.47747 -0.665648 0.940206
7975 1 -0.00436658 -0.300617 1.00922
7976 1 -0.0315843 0.36851 0.99179
7977 0 0.350125 -0.352894 1.03916
7978 0 0.0334098 1.3133 0.957171
7979 0 0.711227 1.08663 0.993801
7980 1 1.1749 1.11083 1.03331
7981 2 3.58668 4.16452 1.0679
7982 0 -0.136329 0.707366 0.971693
7983 1 1.36705 -1.10806 1.11041
7984 1 2.12264 0.925895 1.08014
7985 1 -0.43562 1.73378 0.933387
7986 1 1.76584 2.88529 1.00094
7987 1 0.334672 0.541578 0.98603
7988 1 1.99742 0.989044 1.07172
7989 0 1.24162 0.115665 1.05786
7990 0 1.09503 0.980716 1.02851
7991 2 -0.428759 3.39099 0.869914
7992 0 0.313134 -1.38574 1.04846
7993 1 1.33986 0.763065 1.0425
7994 0 -0.199806 0.655674 0.98296
7995 0 0.181939 1.14863 0.958398
7996 0 -0.0291203 -0.805126 1.01644
7997 1 0.903958 2.1182 0.983485
7998 0 -0.287975 3.09438 0.886716
7999 2 2.92471 1.02122 1.11828
8000 1 1.12335 0.480444 1.03861
8001 1 0.655394 3.78298 0.922171
8002 2 1.24416 2.29441 1.0117
8003 1 2.13833 0.662416 1.09057
8004 1 1.34317 0.170887 1.0492
8005 2 2.74748 1.86199 1.09305
8006 1 0.241182 -1.50765 1.06936
8007 1 3.08282 0.635177 1.15452
8008 2 1.81916 1.72318 1.04227
8009 0 0.378105 1.72493 0.958776
8010 1 0.246428 1.94429 0.944532
8011 1 1.35193 1.78152 1.02674
8012 0 -0.690477 -0.287102 0.995016
8013 0 0.184882 -0.197937 1.02566
8014 0 -0.687883 -0.883193 1.00148
8015 2 1.54295 1.56127 1.03002
8016 1 -1.62656 1.12625 0.893632
8017 1 -0.00950285 3.08384 0.893446
8018 1 0.906341 1.15266 1.0055
8019 1 0.164845 2.59084 0.907031
8020 0 -0.769061 0.829016 0.933381
8021 0 0.440206 -0.15268 0.998867
8022 2 2.83918 0.10402 1.12117
8023 2 0.939259 1.86916 0.989512
8024 2 1.90579 1.55633 1.05781
8025 2 3.91879 1.51707 1.13611
8026 1 0.0920555 0.766271 0.981595
8027 1 0.953676 0.736217 1.01936
8028 2 2.60245 3.09606 1.02764
8029 2 1.70604 1.15112 1.04493
8030 1 1.39826 0.711095 1.04528
8031 0 1.30552 -0.599079 1.06905
8032 0 1.69656 -1.58166 1.14794
8033 1 2.02003 1.31072 1.05911
8034 0 0.697099 0.451884 1.02926
8035 0 0.104099 -0.708767 1.02305
8036 0 1.65182 0.12033 1.09004
8037 0 0.0897788 1.59661 0.959278
8038 2 1.50655 3.27304 0.970816
8039 0 -0.476375 -0.824778 0.999992
8040 0 -0.321738 1.52535 0.953763
8041 2 2.34892 1.11679 1.07406
8042 0 -0.447254 -1.36275 1.02385
8043 1 1.15853 1.32187 1.00659
8044 1 0.40206 2.0078 0.946208
8045 2 1.35591 2.44318 0.996818
8046 0 0.35734 0.0488626 1.00283
8047 0 0.12471 1.55331 0.957669
8048 2 1.95649 1.43463 1.04937
8049 2 3.82298 3.93666 1.05675
8050 1 0.592986 1.7948 0.972719
8051 1 1.07349 0.401612 1.04275
8052 0 -0.352548 0.371633 0.96177
8053 1 2.20925 0.610977 1.09167
8054 0 -2.21885 0.288554 0.899957
8055 1 1.28061 1.10362 1.02126
8056 2 3.77473 -0.058478 1.19413
8057 0 0.65467 1.81346 0.961293
8058 1 0.710806 2.15447 0.983172
8059 0 -1.65014 1.13806 0.874143
8060 1 -0.484516 1.62471 0.921891
8061 2 2.20137 1.2136 1.064
8062 2 1.37674 2.81537 0.977652
8063 1 2.71873 1.98608 1.0784
8064 1 0.778856 0.552105 1.02821
8065 1 0.350292 -0.929745 1.0374
8066 1 0.722859 1.6818 0.960575
8067 1 0.678745 0.447233 1.01676
8068 2 -0.0432508 1.92305 0.92288
8069 1 0.728865 0.0239611 1.03678
8070 1 2.10807 -0.393434 1.12825
8071 0 1.01546 0.654475 1.03216
8072 2 1.65045 2.88778 1.00721
8073 0 0.479741 1.67525 0.985637
8074 1 2.16815 -1.3613 1.14988
8075 1 -0.786281 2.16155 0.91403
8076 1 -0.0739943 1.93699 0.940852
8077 2 2.56232 0.773684 1.11119
8078 1 1.32064 0.596702 1.04033
8079 0 0.949266 -1.43806 1.10735
8080 1 1.39412 -1.48288 1.12097
8081 1 -0.442855 1.12296 0.936879
8082 1 1.27196 1.32082 1.01834
8083 1 -0.299137 0.883491 0.946559
8084 1 -0.869161 2.0597 0.901981
8085 1 -0.386911 1.26524 0.956073
8086 0 -0.639042 -1.64044 1.0079
8087 1 2.17234 1.61393 1.04813
8088 0 0.243841 0.0387385 1.00636
8089 1 2.42325 0.740029 1.0993
8090 0 -0.403055 0.889332 0.945926
8091 2 1.85207 2.30581 1.02389
8092 0 -0.732118 -0.126528 0.961143
8093 1 -0.0316562 1.14469 0.969265
8094 1 -0.930232 1.06071 0.935394
8095 1 -0.499761 1.07411 0.928345
8096 0 -0.0812162 0.482276 0.983585
8097 1 1.27354 -0.770086 1.09094
8098 2 1.23379 2.02838 1.00845
8099 0 -0.304594 -0.198106 0.985183
8100 2 0.771019 0.303784 1.02385
8101 0 0.607397 -1.37755 1.06017
8102 1 1.29992 1.36232 1.0336
8103 1 -0.00622003 0.633989 0.970574
8104 1 1.30766 -0.19257 1.06144
8105 2 2.16684 1.95114 1.0545
8106 1 -0.00117132 0.821966 0.977862
8107 0 -0.217812 -0.452429 0.999054
8108 1 1.30965 -0.111704 1.07168
8109 0 0.367333 -0.490299 1.04874
8110 2 2.8856 2.52088 1.08065
8111 1 -0.635474 0.737024 0.93853
8112 0 1.76667 -1.0712 1.10904
8113 0 0.792226 0.859329 1.01453
8114 2 1.54972 1.67167 1.01945
8115 2 1.52602 3.16394 0.978488
8116 0 0.420683 -0.947385 1.04761
8117 2 1.72045 2.70603 0.992058
8118 1 0.312269 0.423796 0.99828
8119 1 0.156858 -0.464636 1.01349
8120 0 0.283154 0.804442 0.996664
8121 1 2.66293 1.93796 1.08488
8122 1 1.1402 0.290922 1.04696
8123 0 2.10844 -0.88831 1.1291
8124 2 2.99539 2.31287 1.08839
8125 0 -1.62159 -0.893531 0.934864
8126 2 3.54402 2.28973 1.08975
8127 1 1.17304 2.33564 1.00095
8128 0 -1.03209 1.75323 0.91243
8129 1 1.29193 1.549 1.02496
8130 2 1.51713 0.570516 1.06283
8131 2 1.4408 1.12748 1.02178
8132 1 2.11899 0.881707 1.08081
8133 1 0.997705 0.961603 1.00789
8134 0 -0.591027 0.382282 0.965934
8135 1 1.44591 0.255093 1.07179
8136 0 -1.33583 1.27895 0.892179
8137 0 2.3687 -1.44063 1.14181
8138 1 0.306255 1.04063 0.968337
8139 0 -2.09801 0.260447 0.894841
8140 0 1.4309 -0.281769 1.07305
8141 1 -1.3573 0.639824 0.908744
8142 2 2.21603 2.57237 1.03542
8143 0 1.73727 -1.27438 1.11828
8144 1 2.41921 2.72772 1.03854
8145 1 1.13943 1.53502 1.00332
8146 1 0.129934 1.77118 0.939905
8147 1 1.52175 1.08971 1.04968
8148 2 1.4289 1.83811 1.02344
8149 0 -0.586078 1.72549 0.908302
8150 0 -1.69331 0.960566 0.890286
8151 0 0.152269 0.611766 1.00057
8152 0 0.754899 -0.078401 1.0358
8153 0 0.725035 -0.412295 1.05139
8154 1 0.791748 -0.00507432 1.04947
8155 1 1.96806 1.85414 1.04246
8156 0 0.207002 -0.648344 1.03197
8157 1 -0.0734549 -0.517296 1.02461
8158 0 0.0547985 -2.31335 1.08543
8159 1 1.38874 1.8894 1.03208
8160 0 0.152271 1.58137 0.9796
8161 1 0.546303 2.54492 0.955789
8162 2 2.22664 4.30039 0.991235
8163 2 3.15635 3.01127 1.06395
8164 1 0.54328 1.5886 0.986814
8165 1 0.511415 2.1503 0.965002
8166 0 0.0554472 -0.544165 1.03718
8167 1 0.196001 1.33272 0.966437
8168 1 1.91211 -0.319971 1.09752
8169 1 1.95511 1.5087 1.04847
8170 0 -0.271749 0.620474 0.957976
8171 1 2.67626 0.985483 1.09832
8172 2 2.67785 0.884032 1.09867
8173 0 -0.823535 0.673028 0.930774
8174 1 1.89943 1.61602 1.0552
8175 1 0.160742 0.159215 0.990108
8176 0 0.945544 0.999118 1.03193
8177 0 -1.57085 0.312375 0.899099
8178 2 3.3762 3.24693 1.06953
8179 1 -0.773451 0.907793 0.918788
8180 0 -1.28023 -1.20353 0.976241
8181 1 1.56281 4.18901 0.943072
8182 1 1.36374 1.23427 1.02098
8183 1 0.152019 1.64878 0.966654
8184 1 1.65779 2.27591 1.00516
8185 1 2.31 0.497367 1.10037
8186 1 1.42614 1.98132 1.00484
8187 0 -1.34064 -1.10077 0.974779
8188 0 -0.838395 1.43134 0.91913
8189 2 2.43369 2.87962 1.04993
8190 1 1.47075 0.911469 1.04211
8191 1 1.90956 -0.176308 1.10119
8192 0 -1.38667 -1.2461 0.960741
8193 0 0.415694 1.35017 0.98894
8194 0 -0.640958 0.271935 0.952062
8195 0 1.18912 0.842323 1.03341
8196 1 1.42849 1.68006 1.03707
8197 0 -1.97585 -1.36458 0.941549
8198 0 -0.178631 1.45773 0.935094
8199 1 -0.178035 0.410539 0.980412
8200 2 1.80323 2.49389 1.01112
8201 1 1.64548 1.3272 1.02636
8202 2 2.18933 1.53681 1.06959
8203 1 0.311112 1.77294 0.959052
8204 0 0.444517 -1.48896 1.07849
8205 2 3.35945 4.46699 1.02325
8206 1 1.64106 1.2841 1.0633
8207 1 0.0124579 -0.245826 0.998475
8208 2 3.17478 2.40383 1.08891
8209 1 0.405898 1.83147 0.965297
8210 2 2.41275 1.66484 1.08873
8211 1 1.13699 0.360317 1.05636
8212 1 0.987435 0.523026 1.02461
8213 1 1.33649 1.37997 1.02246
8214 2 1.18386 4.15954 0.935746
8215 2 1.76928 0.599053 1.07975
8216 1 -0.898136 1.20229 0.912742
8217 2 0.195521 4.18749 0.88779
8218 1 2.18639 1.17835 1.07648
8219 1 1.37539 0.0851025 1.06461
8220 1 -0.127935 1.65608 0.939025
8221 1 3.00155 1.47226 1.11369
8222 1 0.488827 2.52779 0.960385
8223 1 1.98427 0.216555 1.10162
8224 1 0.929528 -0.287073 1.0635
8225 2 0.036092 2.39035 0.911234
8226 0 0.416476 0.771079 1.00482
8227 1 1.15514 2.53965 0.986996
8228 1 0.333341 0.761167 1.00695
8229 2 0.116014 3.12212 0.916287
8230 0 -1.05205 -1.98296 1.01551
8231 1 0.448735 1.23917 0.974425
8232 1 0.495932 1.92364 0.972948
8233 1 -0.542346 1.38597 0.932808
8234 2 3.18777 2.33035 1.08115
8235 0 0.515176 1.36003 0.993933
8236 0 0.260751 0.222151 1.01443
8237 1 1.48082 -0.383155 1.09781
8238 1 1.48595 -1.60842 1.13327
8239 1 -1.44733 1.89787 0.853551
8240 0 -0.0618191 -0.314568 1.00717
8241 0 -0.535729 -0.494532 0.974214
8242 2 2.4061 3.84852 0.985917
8243 1 1.70872 0.816391 1.05143
8244 2 0.435774 1.2274 0.97888
8245 1 2.0857 -0.695099 1.13095
8246 1 -0.0477805 2.07779 0.94601
8247 0 -1.53311 0.731668 0.894212
8248 1 0.985971 -0.0831352 1.06915
8249 1 -0.388685 1.76724 0.934862
8250 1 0.230879 0.752638 0.991384
8251 1 0.007244 -0.17358 0.997173
8252 1 1.24383 1.53869 1.03007
8253 1 -0.843446 1.1168 0.931498
8254 2 2.46512 1.89499 1.06785
8255 1 2.82302 2.24587 1.07088
8256 2 2.38733 1.8587 1.06559
8257 0 0.965304 0.404119 1.03772
8258 1 0.96226 -0.415562 1.04327
8259 1 0.870397 0.86447 1.01884
8260 2 1.95762 1.69924 1.03526
8261 1 1.39637 -0.39778 1.07827
8262 1 1.28183 0.593889 1.04384
8263 1 1.90137 0.49827 1.06963
8264 2 0.571446 3.23616 0.922008
8265 1 2.58061 0.828448 1.10277
8266 2 2.14133 1.63301 1.05802
8267 1 1.75112 1.18648 1.05664
8268 1 0.156829 -0.146916 1.00995
8269 0 0.623265 0.148749 1.01763
8270 1 0.337318 2.17496 0.973744
8271 1 -0.71085 0.472663 0.946617
8272 2 3.16814 1.85733 1.10743
8273 1 0.0749817 1.25311 0.953362
8274 1 0.168692 0.937988 0.976291
8275 0 -0.534508 -0.511956 0.999275
8276 0 -0.424855 -0.0343682 0.988605
8277 1 1.48545 1.52488 1.0373
8278 0 -1.94204 0.246853 0.88184
8279 1 1.94326 2.19317 1.027
8280 0 0.627385 0.278797 1.02195
8281 1 1.53803 -0.433669 1.08768
8282 0 -0.170402 -0.220541 1.00523
